agency_cd,site_no,days_2010,days_2015,days_all,years_2010,years_2015,years_all,site_no,siteName,CLASS,AGGECOREGION,DRAIN_SQKM,HUC02,LAT_GAGE,LONG_GAGE,STATE,ACTIVE09,FLOWYRS_1900_2009,FLOWYRS_1950_2009,FLOWYRS_1990_2009
USGS,12143600,3983,2157,14608,11,6,42,12143600,"SF SNOQUALMIE RIVER AT EDGEWICK, WA",Ref,WestMnts,165.0069,17,47.45260396,-121.7178847,WA,yes,28,28,20
USGS,12144000,3979,2153,30516,11,6,88,12144000,"SF SNOQUALMIE RIVER AT NORTH BEND, WA",Ref,WestMnts,210.1059,17,47.49288017,-121.7901109,WA,yes,67,38,20
USGS,12145500,3983,2157,22480,11,6,63,12145500,"RAGING RIVER NEAR FALL CITY, WA",Ref,WestMnts,78.9804,17,47.53982388,-121.9090047,WA,yes,48,44,20
USGS,12147600,3983,2157,20877,11,6,59,12147600,"SOUTH FORK TOLT RIVER NEAR INDEX, WA",Ref,WestMnts,14.1264,17,47.70677144,-121.6001069,WA,yes,44,44,20
USGS,12167000,3983,2157,33721,11,6,93,12167000,"NF STILLAGUAMISH RIVER NEAR ARLINGTON, WA",Ref,WestMnts,683.7525,17,48.26149178,-122.0476407,WA,yes,81,60,20
USGS,12175500,3982,2156,32929,11,6,91,12175500,"THUNDER CREEK NEAR NEWHALEM, WA",Ref,WestMnts,273.8205,17,48.67262872,-121.0728964,WA,yes,79,60,20
USGS,12178100,3983,2157,21849,11,6,60,12178100,"NEWHALEM CREEK NEAR NEWHALEM, WA",Ref,WestMnts,69.6834,17,48.65595877,-121.2384563,WA,yes,48,48,20
USGS,12186000,3983,2157,35424,11,6,99,12186000,"SAUK RIVER AB WHITECHUCK RIVER NEAR DARRINGTON, WA",Ref,WestMnts,398.4354,17,48.16872009,-121.4706723,WA,yes,85,60,20
USGS,12189500,3983,2157,34209,11,6,95,12189500,"SAUK RIVER NEAR SAUK, WA",Ref,WestMnts,1855.317,17,48.42455859,-121.5684634,WA,yes,81,60,20
USGS,12358500,3983,2157,29643,11,6,82,12358500,Middle Fork Flathead River nr West Glacier MT,Ref,WestMnts,2939.194,17,48.49524417,-114.0101189,MT,yes,70,60,20
USGS,12374250,3924,2098,13909,11,6,39,12374250,Mill Cr ab Bassoo Cr nr Niarada MT,Ref,WestMnts,50.7897,17,47.82966417,-114.6976303,MT,yes,27,27,20
USGS,12375900,3930,2104,13886,11,6,39,12375900,South Crow Creek near Ronan MT,Ref,WestMnts,19.7226,17,47.4916,-114.0267742,MT,yes,27,27,20
USGS,12377150,3983,2157,13937,11,6,39,12377150,Mission Cr ab Reservoir nr ST Ignatius MT,Ref,WestMnts,32.1768,17,47.3229869,-113.9795475,MT,yes,27,27,20
USGS,12381400,3983,2157,13940,11,6,39,12381400,South Fork Jocko River near Arlee MT,Ref,WestMnts,150.9471,17,47.1954864,-113.8506533,MT,yes,27,27,20
USGS,12390700,3983,2157,23616,11,6,65,12390700,Prospect Creek at Thompson Falls MT,Ref,WestMnts,470.2338,17,47.5860461,-115.355153,MT,yes,53,53,20
USGS,12411000,3982,2156,25624,11,6,71,12411000,NF COEUR D ALENE R AB SHOSHONE CK NR PRICHARD ID,Ref,WestMnts,867.4833,17,47.70611111,-115.9791667,ID,yes,59,59,20
USGS,12413000,3983,2157,30219,11,6,84,12413000,NF COEUR D ALENE RIVER AT ENAVILLE ID,Ref,WestMnts,2325.166,17,47.56888889,-116.2533333,ID,yes,70,60,20
USGS,12414500,3982,2156,37160,11,6,103,12414500,ST JOE RIVER AT CALDER ID,Ref,WestMnts,2678.972,17,47.27464004,-116.1890492,ID,yes,90,60,20
USGS,12447390,3983,2157,19172,11,6,53,12447390,"ANDREWS CREEK NEAR MAZAMA, WA",Ref,WestMnts,58.10103,17,48.82292454,-120.1459245,WA,yes,41,41,20
USGS,12451000,3982,2156,36062,11,6,100,12451000,"STEHEKIN RIVER AT STEHEKIN, WA",Ref,WestMnts,830.5974,17,48.32958017,-120.6917669,WA,yes,86,60,20
USGS,12488500,3983,2157,30430,11,6,88,12488500,"AMERICAN RIVER NEAR NILE, WA",Ref,WestMnts,205.1703,17,46.97761606,-121.168696,WA,yes,70,60,20
USGS,13010065,3983,2157,13572,11,6,38,13010065,SNAKE RIVER AB JACKSON LAKE AT FLAGG RANCH WY,Ref,WestMnts,1222.287,17,44.09888889,-110.6675,WY,yes,26,26,20
USGS,13011500,3982,2156,26992,11,6,77,13011500,PACIFIC CREEK AT MORAN WY,Ref,WestMnts,404.0775,17,43.85027778,-110.5177778,WY,yes,62,57,20
USGS,13011900,3709,2155,19815,11,6,56,13011900,BUFFALO FORK AB LAVA CREEK NR MORAN WY,Ref,WestMnts,851.8032,17,43.83805556,-110.4411111,WY,yes,44,44,20
USGS,13018300,3964,2138,21315,11,6,59,13018300,"CACHE CREEK NEAR JACKSON, WY",Ref,WestMnts,27.90146,17,43.45215258,-110.7040913,WY,yes,47,47,20
USGS,13023000,3983,2157,25495,11,6,73,13023000,GREYS RIVER AB RESERVOIR NR ALPINE WY,Ref,WestMnts,1161.929,17,43.14277778,-110.9766667,WY,yes,57,56,20
USGS,13083000,3983,2157,39110,11,6,108,13083000,TRAPPER CREEK NR OAKLEY ID,Ref,WestXeric,133.1838,17,42.16583333,-113.9836111,ID,yes,95,60,20
USGS,13161500,3807,1981,21553,11,6,61,13161500,BRUNEAU RIVER AT ROWLAND NV,Ref,WestXeric,986.1309,17,41.93323682,-115.6745268,NV,yes,48,43,20
USGS,13185000,3983,2157,40053,11,6,110,13185000,BOISE RIVER NR TWIN SPRINGS ID,Ref,WestMnts,2154.389,17,43.65944444,-115.7272222,ID,yes,98,60,20
USGS,13235000,3983,2157,29034,11,6,80,13235000,SF PAYETTE RIVER AT LOWMAN ID,Ref,WestMnts,1163.229,17,44.08527778,-115.6222222,ID,yes,68,60,20
USGS,13240000,3404,1578,26872,11,6,76,13240000,LAKE FORK PAYETTE RIVER AB JUMBO CR NR MCCALL ID,Ref,WestMnts,125.5698,17,44.91361111,-115.9972222,ID,yes,64,60,20
USGS,13310700,3972,2146,18002,11,6,51,13310700,SF SALMON RIVER NR KRASSEL RANGER STATION ID,Ref,WestMnts,853.1325,17,44.9869444,-115.725,ID,yes,37,37,20
USGS,13313000,3983,2157,33690,11,6,93,13313000,JOHNSON CREEK AT YELLOW PINE ID,Ref,WestMnts,561.9358,17,44.96166667,-115.5,ID,yes,81,60,20
USGS,13331500,3982,2156,20844,11,6,59,13331500,"MINAM RIVER NEAR MINAM, OR",Ref,WestMnts,618.9291,17,45.61986694,-117.7265892,OR,yes,45,44,20
USGS,13337000,3982,2156,34025,11,6,95,13337000,LOCHSA RIVER NR LOWELL ID,Ref,WestMnts,3053.417,17,46.15083333,-115.5872222,ID,yes,82,60,20
USGS,13338500,3983,2157,20706,11,6,59,13338500,SF CLEARWATER RIVER AT STITES ID,Ref,WestMnts,3027.002,17,46.08638889,-115.9766667,ID,yes,45,45,20
USGS,13340000,3982,2156,23431,11,6,66,13340000,CLEARWATER RIVER AT OROFINO ID,Ref,WestMnts,14268.92,17,46.47833333,-116.2575,ID,yes,53,45,20
USGS,13340600,3968,2142,19560,11,6,54,13340600,NF CLEARWATER RIVER NR CANYON RANGER STATION ID,Ref,WestMnts,3354.622,17,46.84046563,-115.6207033,ID,yes,42,42,20
USGS,14020000,3978,2152,32012,11,6,88,14020000,"UMATILLA RIVER ABOVE MEACHAM CREEK, NR GIBBON, OR",Ref,WestMnts,341.4267,17,45.71957668,-118.3232913,OR,yes,76,60,20
USGS,14092750,3983,2157,14029,11,6,39,14092750,"SHITIKE CR, AT PETERS PASTURE, NR WARM SPRINGS, OR",Ref,WestMnts,57.4803,17,44.75039516,-121.6333971,OR,yes,27,27,20
USGS,14096850,3983,2157,13572,11,6,38,14096850,"BEAVER CREEK, BLW QUARTZ CR, NR SIMNASHO, OR.",Ref,WestMnts,374.6232,17,44.95872724,-121.3942286,OR,yes,26,26,20
USGS,14137000,3983,2157,39353,11,6,110,14137000,"SANDY RIVER NEAR MARMOT, OR",Ref,WestMnts,674.2395,17,45.39956422,-122.1373068,OR,yes,95,60,20
USGS,14138800,3983,2157,20877,11,6,58,14138800,"BLAZED ALDER CREEK NEAR RHODODENDRON, OREG.",Ref,WestMnts,21.2886,17,45.45261834,-121.8914684,OR,yes,46,46,20
USGS,14138870,3982,2156,16493,11,6,46,14138870,"FIR CREEK NEAR BRIGHTWOOD, OR",Ref,WestMnts,14.02431,17,45.48011889,-122.0256385,OR,yes,34,34,20
USGS,14138900,3983,2157,20207,11,6,56,14138900,"NORTH FORK BULL RUN RIVER NEAR MULTNOMAH FALLS, OR",Ref,WestMnts,21.6828,17,45.49428561,-122.0359167,OR,yes,44,44,20
USGS,14139800,3983,2157,16859,11,6,47,14139800,"SOUTH FORK BULL RUN RIVER NEAR BULL RUN, OR",Ref,WestMnts,40.7034,17,45.44456402,-122.1095292,OR,yes,35,35,20
USGS,14141500,3983,2157,37618,11,6,105,14141500,"LITTLE SANDY RIVER NEAR BULL RUN, OREG.",Ref,WestMnts,59.8653,17,45.41539777,-122.1714746,OR,yes,90,60,20
USGS,14154500,3982,2156,31103,11,6,86,14154500,"ROW RIVER ABOVE PITCHER CREEK NEAR, DORENA, OREG",Ref,WestMnts,546.8105,17,43.7359565,-122.8734019,OR,yes,74,60,20
USGS,14158500,3983,2157,27815,11,6,78,14158500,"MCKENZIE RIVER AT OUTLET OF CLEAR LAKE, OR",Ref,WestMnts,237.0771,17,44.36095451,-121.9956172,OR,yes,65,60,20
USGS,14158790,3983,2157,21972,11,6,61,14158790,"SMITH R AB SMITH R RES NR BELKNAP SPRGS,OREG.",Ref,WestMnts,40.5711,17,44.3345666,-122.0470074,OR,yes,49,49,20
USGS,14166500,3982,2156,31103,11,6,86,14166500,"LONG TOM RIVER NEAR NOTI, OREG.",Ref,WestMnts,226.5246,17,44.04984478,-123.4262097,OR,yes,74,60,20
USGS,14182500,3979,2153,32561,11,6,90,14182500,"LITTLE NORTH SANTIAM RIVER NEAR MEHAMA, OR",Ref,WestMnts,286.8498,17,44.79151084,-122.5789739,OR,yes,78,60,20
USGS,14185000,3983,2157,31134,11,6,86,14185000,"SOUTH SANTIAM RIVER BELOW CASCADIA, OR",Ref,WestMnts,458.1774,17,44.39179225,-122.4975817,OR,yes,74,60,20
USGS,14185900,3981,2155,20635,11,6,58,14185900,"QUARTZVILLE CREEK NEAR CASCADIA, OREG.",Ref,WestMnts,258.1965,17,44.54012357,-122.4359155,OR,yes,45,45,20
USGS,14187000,3983,2157,21181,11,6,60,14187000,"WILEY CREEK NEAR FOSTER, OR",Ref,WestMnts,134.7498,17,44.37234769,-122.6231384,OR,yes,46,44,20
USGS,14216500,3961,2135,23045,11,6,66,14216500,"MUDDY CREEK BELOW CLEAR CREEK NEAR COUGAR, WA",Ref,WestMnts,349.524,17,46.07566882,-121.9986982,WA,yes,51,45,20
USGS,14222500,3983,2157,33295,11,6,92,14222500,"EAST FORK LEWIS RIVER NEAR HEISSON, WA",Ref,WestMnts,323.8893,17,45.83678093,-122.4662083,WA,yes,80,60,20
USGS,14236200,3983,2157,23433,11,6,65,14236200,"TILTON RIVER AB BEAR CANYON CREEK NEAR CINEBAR, WA",Ref,WestMnts,360.9936,17,46.59538432,-122.4595564,WA,yes,53,53,20
USGS,14301000,3981,2155,29641,11,6,82,14301000,"NEHALEM RIVER NEAR FOSS, OR",Ref,WestMnts,1743.544,17,45.70399863,-123.755405,OR,yes,70,60,20
USGS,14303200,3983,2157,13664,11,6,38,14303200,"TUCCA CREEK NEAR BLAINE, OR.",Ref,WestMnts,8.0595,17,45.32427635,-123.5465012,OR,yes,26,26,20
USGS,14305500,3983,2157,37585,11,6,105,14305500,"SILETZ RIVER AT SILETZ, OR",Ref,WestMnts,526.3299,17,44.71511723,-123.8873348,OR,yes,88,60,20
USGS,14306340,3983,2157,13664,11,6,38,14306340,"EAST FORK LOBSTER CREEK NEAR ALSEA, OR.",Ref,WestMnts,14.7276,17,44.24789909,-123.6364936,OR,yes,26,26,20
USGS,14306500,3983,2157,29643,11,6,82,14306500,"ALSEA RIVER NEAR TIDEWATER, OR",Ref,WestMnts,857.1636,17,44.38595381,-123.831778,OR,yes,70,60,20
USGS,14308990,3983,2157,12841,11,6,36,14308990,"COW CREEK ABV GALESVILLE RES, NR AZALEA, OR.",Ref,WestMnts,167.7555,17,42.82317665,-123.1258922,OR,yes,24,24,20
USGS,14309500,3983,2157,23799,11,6,66,14309500,"WEST FORK COW CREEK NEAR GLENDALE, OR",Ref,WestMnts,224.9208,17,42.80400356,-123.6109071,OR,yes,54,54,20
USGS,14316700,3983,2157,23433,11,6,65,14316700,"STEAMBOAT CREEK NEAR GLIDE, OR",Ref,WestMnts,587.8989,17,43.34984202,-122.7289415,OR,yes,53,53,20
USGS,14325000,3983,2157,37250,11,6,104,14325000,"SOUTH FORK COQUILLE RIVER AT POWERS, OR",Ref,WestMnts,443.0745,17,42.89149904,-124.0706521,OR,yes,89,60,20
USGS,14362250,3983,2157,13664,11,6,38,14362250,"STAR GULCH NEAR RUCH, OR.",Ref,WestMnts,41.4216,17,42.15401355,-123.075323,OR,yes,26,26,20
USGS,14400000,3983,2157,18685,11,6,52,14400000,"CHETCO RIVER NEAR BROOKINGS, OR",Ref,WestMnts,702.6345,17,42.12344278,-124.1873107,OR,yes,40,40,20
USGS,15072000,3967,2141,37462,11,6,104,15072000,FISH C NR KETCHIKAN AK,Ref,Alaska,91.18689,19,55.3916038,-131.1955833,AK,yes,91,60,20
USGS,15129500,3983,2157,11891,11,6,33,15129500,SITUK R NR YAKUTAT AK,Ref,Alaska,93.13876,19,59.58636636,-139.4941877,AK,yes,21,21,20
USGS,15239050,3980,2154,15030,11,6,42,15239050,MF BRADLEY R NR HOMER AK,Ref,Alaska,23.70175,19,59.77774568,-150.7562948,AK,yes,30,30,20
USGS,15266300,3983,2157,20299,11,6,56,15266300,KENAI R AT SOLDOTNA AK,Ref,Alaska,5192.115,19,60.4769289,-151.0816675,AK,yes,44,44,20
USGS,15292700,3983,2157,20633,11,6,57,15292700,TALKEETNA R NR TALKEETNA AK,Ref,Alaska,5219.027,19,62.3464388,-150.019201,AK,yes,45,45,20
USGS,15478040,3941,2115,15720,11,6,45,15478040,PHELAN C NR PAXSON AK,Ref,Alaska,29.92392,19,63.2404219,-145.4697352,AK,yes,32,32,20
USGS,15484000,3982,2156,26354,11,6,73,15484000,SALCHA R NR SALCHAKET AK,Ref,Alaska,5737.269,19,64.4723591,-146.926265,AK,yes,61,60,20
USGS,15493000,3983,2157,19416,11,6,54,15493000,CHENA R NR TWO RIVERS AK,Ref,Alaska,2418.995,19,64.9023739,-146.359366,AK,yes,42,42,20
USGS,15511000,3983,2157,19842,11,6,55,15511000,L CHENA R NR FAIRBANKS AK,Ref,Alaska,886.7069,19,64.88568988,-147.2496477,AK,yes,43,43,20
USGS,15896000,3936,2111,18031,11,6,50,15896000,KUPARUK R NR DEADHORSE AK,Ref,Alaska,8654.482,19,70.28138539,-148.962786,AK,yes,38,38,20
USGS,15908000,3963,2137,13947,11,6,39,15908000,SAGAVANIRKTOK R NR PUMP STA 3 AK,Ref,Alaska,4821.852,19,69.0146482,-148.8200342,AK,yes,27,27,20
USGS,16010000,3983,2157,39252,11,6,110,16010000,"Kawaikoi Stream nr Waimea, Kauai, HI",Ref,Hawaii,9.899745,20,22.13267463,-159.61998,HI,yes,92,60,20
USGS,16019000,3977,2151,29545,11,6,82,16019000,"Waialae Str at alt 3,820 ft nr Waimea, Kauai, HI",Ref,Hawaii,5.416143,20,22.08573716,-159.5688692,HI,yes,68,57,20
USGS,16068000,3983,2157,39016,11,6,109,16068000,"EB of NF Wailua River nr Lihue, Kauai, HI",Ref,Hawaii,16.17718,20,22.0687665,-159.4152575,HI,yes,94,60,20
USGS,16071500,3983,2157,22094,11,6,61,16071500,"Left Branch Opaekaa Str nr Kapaa, Kauai, HI",Ref,Hawaii,1.941863,20,22.07569977,-159.3958134,HI,yes,49,49,20
USGS,16097500,3983,2157,23007,11,6,64,16097500,"Halaulani Str at alt 400 ft nr Kilauea, Kauai, HI",Ref,Hawaii,3.11881,20,22.17838209,-159.4185902,HI,yes,51,51,20
USGS,16108000,3982,2156,24284,11,6,69,16108000,"Wainiha River nr Hanalei, Kauai, HI",Ref,Hawaii,27.07244,20,22.13570783,-159.5577568,HI,yes,54,54,20
USGS,16200000,3983,2157,36554,11,6,102,16200000,"NF Kaukonahua Str abv RB, nr Wahiawa, Oahu, HI",Ref,Hawaii,3.564028,20,21.51627778,-157.9453056,HI,yes,86,52,20
USGS,16229000,3980,2154,38984,11,6,108,16229000,"Kalihi Str nr Honolulu, Oahu, HI",Ref,Hawaii,6.636459,20,21.36349907,-157.8442,HI,yes,95,60,20
USGS,16345000,3983,2157,22368,11,6,62,16345000,"Opaeula Str nr Wahiawa, Oahu, HI",Ref,Hawaii,7.786944,20,21.56233333,-158.00025,HI,yes,50,50,20
USGS,16400000,3983,2157,35731,11,6,100,16400000,"Halawa Stream near Halawa, Molokai, HI",Ref,Hawaii,12.11683,20,21.1555,-156.7619722,HI,yes,84,60,20
USGS,16508000,3983,2157,36824,11,6,102,16508000,"Hanawi Stream near Nahiku, Maui, HI",Ref,Hawaii,9.271872,20,20.8068611,-156.1142222,HI,yes,87,60,20
USGS,16518000,3983,2157,37402,11,6,104,16518000,"West Wailuaiki Stream near Keanae, Maui, HI",Ref,Hawaii,9.40517,20,20.81769444,-156.1410278,HI,yes,89,60,20
USGS,16587000,3983,2157,40143,11,6,110,16587000,"Honopou Stream near Huelo, Maui, HI",Ref,Hawaii,1.519972,20,20.88567925,-156.252743,HI,yes,98,60,20
USGS,16717000,3983,2157,20297,11,6,57,16717000,HONOLII STREAM NR PAPAIKOU,Ref,Hawaii,31.09179,20,19.763625,-155.1516748,HI,yes,43,42,20
USGS,16720000,3983,2157,20785,11,6,57,16720000,"Kawainui Stream nr Kamuela, HI",Ref,Hawaii,3.971571,20,20.08533333,-155.6811667,HI,yes,45,45,20
USGS,50025155,3983,2157,11407,11,6,32,50025155,"RIO SALIENTE AT COABEY NR JAYUYA, PR",Ref,PuertoRico,24.036,21,18.21134544,-66.5632282,PR,yes,20,20,20
USGS,50034000,3983,2157,16482,11,6,47,50034000,"RIO BAUTA NR OROCOVIS, PR",Ref,PuertoRico,43.36622,21,18.2341222,-66.45461569,PR,yes,33,33,20
USGS,50050900,3983,2157,15763,11,6,44,50050900,"RIO GRANDE DE LOIZA AT QUEBRADA ARENAS, PR",Ref,PuertoRico,15.55132,21,18.11746097,-65.9890528,PR,yes,32,32,20
